Date,Time,Category,Qty,Price Point Name,SKU,Gross Sales,Discounts,Customer ID,Cost,Margin,Gender,Age,State
6/12/18,16:15:59,Found,2,Regular,1042,$20.00 ,$0.00 ,P7HWTFCD9X0K2ZSG2NSVMEM7HR,9.98,50%,Female,64+,NC
6/12/18,15:07:19,Handmade - Stationery,4,,490,$20.00 ,$0.00 ,JWB3D5C7TH67JZ5GHWNMG8GJGR,9.98,50%,Female,64+,NC
5/22/18,14:37:52,Vintage Clothing,1,Regular,1190,$20.00 ,$0.00 ,B1RJK31WKD7KARZSAZ7QVZ3WTM,9.98,50%,Male,56-64,FL
5/19/18,13:10:13,Handmade - Artwork,1,"""The Sun""",1060,$20.00 ,$0.00 ,PMDAYBAJKS16GNJN6XH87DCY80,9.98,50%,Male,56-64,NC
5/4/18,18:44:23,Handmade - Artwork,1,Regular,764,$20.00 ,($3.00),HZ21JAF47D20EJNNZB65ZWAJZG,9.98,50%,Male,64+,NC
4/25/18,16:33:08,Handmade - Artwork,1,Regular,764,$20.00 ,$0.00 ,0DVQ9WJP797YCTD8RKB3W1A4V0,9.98,50%,Female,56-64,FL
4/7/18,18:52:10,Handmade - Artwork,1,Regular,764,$20.00 ,$0.00 ,GMH75GQZ6S50RRP8H1TJ8XGGZW,9.98,50%,Female,56-64,NC
4/7/18,18:08:05,Antiques,1,,125,$20.00 ,$0.00 ,7B74FVZQYX4W4PN0ZQ5JGE044W,9.98,50%,Female,56-64,NC
4/3/18,17:07:42,Handmade - Artwork,1,,860,$20.00 ,$0.00 ,TPK8A9PY1X78RQTAAPHJBD7MBW,9.98,50%,Female,56-64,GA
3/31/18,18:47:17,Vintage Clothing,1,,678,$20.00 ,$0.00 ,WPPQ4AT2HX6TGSZFHAV7YBD4FG,9.98,50%,Female,56-64,GA
3/2/18,18:37:25,Handmade - Artwork,1,Regular,797,$20.00 ,($2.00),GZJFF8A4X5698SPGTYG3H0DSXW,9.98,50%,Male,56-64,VA
2/24/18,16:31:52,Handmade - Artwork,1,Regular,31,$20.00 ,$0.00 ,V9BWKKZYA571GQA825VMVS8BWW,9.98,50%,Female,56-64,NC
2/13/18,19:05:52,Handmade - Artwork,1,,860,$20.00 ,($3.00),3X6270EHG11QRW1Y9NDGMSD3S0,9.98,50%,Male,56-64,GA
2/2/18,21:06:48,Handmade - Artwork,1,,860,$20.00 ,($2.00),XPW1H7FEGS45YTX5XN5KTA1RRM,9.98,50%,Female,56-64,VA
1/27/18,14:19:01,None,1,,627,$20.00 ,$0.00 ,1XPWKE2FSD17EY6D67ST1EP9GM,9.98,50%,Female,64+,NC
12/22/17,16:21:15,Handmade - Artwork,1,,494,$20.00 ,($3.00),N82R2SW68X22EWW4ABWR5RN7K0,9.98,50%,Female,56-64,GA
12/22/17,12:40:55,Handmade - Artwork,1,Regular,764,$20.00 ,($3.00),27M7EQTNJX0BEPDBY25D888H24,9.98,50%,Female,56-64,GA
12/16/17,15:46:42,Handmade - Artwork,1,,276,$20.00 ,$0.00 ,ED9FTJJ8EN7WRQFNJ7EKSZV84W,9.98,50%,Female,64+,FL
12/16/17,13:01:15,Handmade - Artwork,1,Regular,764,$20.00 ,($3.00),5XVHBN524H7EEJE8WGRC6XK670,9.98,50%,Female,56-64,VA
11/24/17,12:39:16,Vintage Clothing,1,,510,$20.00 ,($4.00),P6RQ5GHM657MGM73M6BD403MBG,9.98,50%,Female,64+,GA
11/2/17,17:53:53,Handmade - Artwork,1,,494,$20.00 ,$0.00 ,8VXFATT9EX2RMX5DS9V3GVAEVR,9.98,50%,Male,56-64,SC
10/21/17,14:10:20,Handmade - Artwork,1,Regular,31,$20.00 ,$0.00 ,0A5C87YEQX0EAKEMT75Y7PMZPC,9.98,50%,Female,56-64,NC
6/6/18,13:49:23,Handmade - Jewelry,1,Regular,887,$19.99 ,$0.00 ,8SJPX4ERAD4RWHP4D9BPPVJXF4,9.98,50%,Male,56-64,VA
5/19/18,18:27:47,Handmade - Artwork,1,,4,$19.99 ,$0.00 ,CD7NEC7XBH3FPWZZ98DRP34HF0,9.98,50%,Female,64+,VA
5/19/18,13:06:07,Handmade - Candles,1,,14,$19.99 ,$0.00 ,TRME0ADYJ5534M4NQ2MJMGRVPC,9.98,50%,Female,64+,GA
5/10/18,12:13:04,Handmade - Pottery,1,,162,$19.99 ,$0.00 ,YADBEMFQ9N0PPMGGW6S7HT5F6C,9.98,50%,Male,56-64,TN
4/18/18,13:22:28,Handmade - Artwork,1,,4,$19.99 ,$0.00 ,YXNRK3R85N5Q6Q4R83NP260940,9.98,50%,Female,56-64,NC
4/14/18,17:02:41,Handmade - Pottery,1,,162,$19.99 ,($4.00),7HWRMMWYW975PKSQCQ0GKEM1BR,9.98,50%,Female,64+,VA
4/11/18,12:57:46,Handmade - Jewelry,1,,395,$19.99 ,$0.00 ,3VMEMJZKC92PYYD781DTN2FJ9W,9.98,50%,Female,56-64,TN
4/11/18,12:57:46,Handmade - Jewelry,1,,397,$19.99 ,$0.00 ,V5TDFJZYBD2P0Q3KSZDNHDT7BW,9.98,50%,Female,64+,SC
4/7/18,17:17:52,Handmade - Jewelry,1,Regular,846,$19.99 ,($3.00),CCV503EM3D4AAPF0HEYNKP20Y0,9.98,50%,Male,64+,TN
4/7/18,17:05:26,Handmade - Jewelry,1,Regular,844,$19.99 ,($3.00),AK3D2GXGND6HRWVCVC3J9REYGG,9.98,50%,Male,56-64,NC
4/6/18,18:11:33,Handmade - Jewelry,1,Regular,846,$19.99 ,($2.00),JQN8N9D37D134JK4X4QD13THMC,9.98,50%,Male,56-64,SC
4/3/18,16:47:00,Handmade - Pottery,1,,162,$19.99 ,$0.00 ,ARGDDWHMWX750VR8KNY4F6M82C,9.98,50%,Male,64+,SC
12/9/17,15:14:32,Handmade - Jewelry,1,,396,$19.99 ,$0.00 ,MN22SVY6ZS62WKMFTFZZXT9P1R,9.98,50%,Female,64+,NC
12/9/17,15:12:10,Handmade - Jewelry,1,,400,$19.99 ,$0.00 ,5HA87V6R3N4BJSHDVV1DNCK5J8,9.98,50%,Male,64+,SC
11/24/17,19:08:16,Handmade - Jewelry,1,,396,$19.99 ,($4.00),PC6A64W21X3XCH96S1VPHW4MDC,9.98,50%,Female,56-64,NC
11/18/17,16:36:33,Handmade - Jewelry,1,,400,$19.99 ,($3.00),VK2CQ3EQWS5KJP1P9W4YCJMA5W,9.98,50%,Male,56-64,NC
10/12/18,19:40:28,Handmade - Candles,1,Hearth,1723,$19.00 ,$0.00 ,C74FEY6E4H53YJ5HNGY4MTE17R,9.98,47%,Male,64+,NC
10/12/18,18:56:34,Handmade - Candles,1,Spanish Moss,1722,$19.00 ,$0.00 ,4MMFMQY2R92V4NQM7GBWM978Q4,9.98,47%,Female,64+,NC
10/12/18,18:53:13,Handmade - Candles,1,Walden Woods,1725,$19.00 ,($2.85),7FBPHAQF9D73EJGQR05J7DK04C,9.98,47%,Female,64+,NC
10/12/18,18:39:58,Handmade - Candles,1,Wildwood,766,$19.00 ,$0.00 ,6REFVR7EDX5GTVSMP6CBMSSDP8,9.98,47%,Female,26-35,SC
10/12/18,18:37:44,Handmade - Candles,1,Hearth,1723,$19.00 ,$0.00 ,N55H0JCHJN428N7Z8T98XP32KR,9.98,47%,Female,56-64,NC
10/12/18,15:40:32,Vintage Clothing,1,,1449,$19.00 ,$0.00 ,Y38TDM5A1H0W4VX0N3X5AW9VJG,9.98,47%,Male,64+,NC
10/11/18,12:38:59,Handmade - Candles,1,Walden Woods,1725,$19.00 ,$0.00 ,1M6XB51RX53SPM6RC63XEG1CGG,9.98,47%,Male,56-64,GA
10/10/18,15:54:09,Handmade - Candles,1,Walden Woods,1725,$19.00 ,$0.00 ,JJY0KHGKJS0KRKGA1B72KVKJG0,9.98,47%,Male,56-64,NC
10/10/18,15:54:09,Handmade - Candles,1,Hearth,1723,$19.00 ,$0.00 ,7B94RT0BS5446R609EF4VK5WMM,9.98,47%,Male,64+,NC
10/10/18,15:15:56,Handmade - Candles,1,Hearth,1723,$19.00 ,($2.85),C7KBMW3HDH0JJN5XGB4S3T0C9R,9.98,47%,Female,56-64,NC
10/9/18,16:44:25,Handmade - Candles,1,Spanish Moss,1722,$19.00 ,($2.85),GGRBWQVEF1176MWGBHCRNAJ6C0,9.98,47%,Male,56-64,NC
9/20/18,13:07:50,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,SPKCNG3ZSN3H4GKAME7SYHQYZ4,9.98,47%,Female,64+,NC
9/13/18,14:02:27,Vintage Clothing,1,Regular,1481,$19.00 ,($2.85),5YABFJS0XX4WRGNSBA2MR4X210,9.98,47%,Female,56-64,NC
9/1/18,13:01:03,Antiques,1,,921,$19.00 ,$0.00 ,7HT5TTF8XH3EYM8Q44Y2KHQVS4,9.98,47%,Female,56-64,NC
9/1/18,12:32:29,Handmade - Textiles,1,Regular,1046,$19.00 ,($3.80),3KJ6H3YNZX7BJZ1DWFW634HBRR,9.98,47%,Female,56-64,GA
8/31/18,13:45:48,Handmade - Apothecary,1,Jar,941,$19.00 ,$0.00 ,8540H480P1308HZAGC050M12M8,9.98,47%,Female,56-64,NC
8/21/18,14:30:15,Antiques,1,,1548,$19.00 ,$0.00 ,9Q48REY9X1770TYPFSJQVQQ29M,9.98,47%,Female,64+,NC
8/14/18,16:34:27,Vintage Accessories,1,Regular,1515,$19.00 ,$0.00 ,FSRSKMFC993WCQCNXZVM2YHS84,9.98,47%,Male,56-64,FL
8/4/18,18:08:04,Antiques,1,Regular,803,$19.00 ,$0.00 ,PHRT6JMQ197YES5YQP5RJQ0JBR,9.98,47%,Female,56-64,NC
7/27/18,13:43:23,Vintage Clothing,1,,1454,$19.00 ,$0.00 ,A4F04F01G916TS9RN3CFC7F4A4,9.98,47%,Male,56-64,GA
7/24/18,13:36:27,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,2CMRW4J0ZX376M2VAV8HTTEE18,9.98,47%,Male,56-64,FL
7/19/18,16:19:02,Vintage Clothing,1,,1379,$19.00 ,$0.00 ,XDJJAN2FFH2KJK0A6GBHW7NGB0,9.98,47%,Male,64+,NC
7/10/18,17:29:30,Vintage Clothing,1,,1366,$19.00 ,$0.00 ,0RPEC48T9D676T2KSVF5MBPRXW,9.98,47%,Female,56-64,FL
7/7/18,15:41:26,Vintage Clothing,1,,462,$19.00 ,($2.85),2ZCDXDZS0S7JYSZJV126BK1R18,9.98,47%,Male,56-64,NC
7/4/18,16:40:21,Antiques,1,,921,$19.00 ,$0.00 ,2BEDGZJC7N4N4ZK3B9WEA91PF8,9.98,47%,Female,64+,NC
5/26/18,14:05:41,Antiques,1,Regular,1245,$19.00 ,$0.00 ,7Q89DYAE6H29JPT8VKB0KFRJTW,9.98,47%,Female,56-64,FL
5/18/18,15:59:50,Vintage Clothing,1,Regular,975,$19.00 ,$0.00 ,FP7FS6P0MD2PCNSYPCTXK4N6Y4,9.98,47%,Female,56-64,GA
5/8/18,16:55:29,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,", ZGV3RWANQS42ANYC53XGM9DPNR",9.98,47%,Female,56-64,NC
5/5/18,18:46:52,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,BZQGE0BM6H5PPKG7CTASZBNVAR,9.98,47%,Female,64+,NC
5/5/18,18:46:52,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,A2C5TMA2Q96EAK9XG039JPDJD4,9.98,47%,Female,56-64,VA
4/25/18,15:18:08,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,BBNHPHN4N5176G967GW111QDYG,9.98,47%,Female,64+,FL
4/21/18,15:12:39,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,C8NVR159RD28EJ7DFQG44Z91MG,9.98,47%,Female,56-64,NC
4/11/18,13:09:25,Handmade - Textiles,1,Regular,1046,$19.00 ,($2.85),8A4HSC2CFN1KYMAHNKMQD7D57M,9.98,47%,Male,64+,NC
4/6/18,20:19:02,Handmade - Candles,1,Regular,766,$19.00 ,($1.90),FM9801NFNN230SDGQDY9170ENM,9.98,47%,Male,56-64,VA
3/24/18,17:48:51,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,F1ECVVJWMX5ZPPF0FT9RMTV22W,9.98,47%,Male,56-64,GA
3/24/18,14:35:25,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,GE3Y2GS9W90SPS9QN3CG0E7QDR,9.98,47%,Male,64+,GA
3/17/18,15:57:15,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,0JBR31QSW92JGW5HSHH4EEPCF4,9.98,47%,Male,56-64,NC
3/17/18,14:39:24,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,GFWZQMTWVH4GWPBDP0Z8JFGC0R,9.98,47%,Male,64+,NC
3/8/18,15:36:30,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,YRA83FFMM531MTPCB4QRNPWPTC,9.98,47%,Female,56-64,VA
3/8/18,15:27:41,Handmade - Apothecary,1,,941,$19.00 ,$0.00 ,F5GT3JYWN521GY625QFN8HFPP8,9.98,47%,Female,64+,GA
3/1/18,12:26:33,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,N7BDQ0F39D0T0MFWGTTYJQJQX0,9.98,47%,Male,64+,NC
2/21/18,20:15:07,Handmade - Candles,1,Regular,766,$19.00 ,($1.90),47VVHX45Z54XWVPXANAZ449CPC,9.98,47%,Male,56-64,SC
2/21/18,13:25:04,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,MHYF89389N76PM0Z7Y0NHKAM0R,9.98,47%,Male,56-64,FL
2/9/18,13:36:29,Antiques,1,,616,$19.00 ,$0.00 ,VY7QEEK0B1584MVD2X9EZCYT54,9.98,47%,Female,64+,FL
2/2/18,19:59:52,Vintage Clothing,1,,724,$19.00 ,($1.90),3RTYSH5HKN7KAH0VFFX7BBKP94,9.98,47%,Female,64+,FL
2/2/18,19:28:35,Handmade - Candles,1,Regular,766,$19.00 ,($1.90),CP3VYYQMEN2KCJR3WV5AFN3M5C,9.98,47%,Female,56-64,SC
1/19/18,16:56:59,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,VGN0BKZJ2D26EYR799YYRG2GJR,9.98,47%,Female,64+,VA
1/13/18,16:43:48,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,FFSHBM8JT94NRRK1H1QEP107ER,9.98,47%,Male,56-64,GA
1/12/18,12:46:08,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,ZB2E5P2AN92N6QEXKCBY30F8R4,9.98,47%,Female,56-64,SC
1/6/18,16:05:46,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,39YFBD22TS71MZ1R966B3B276C,9.98,47%,Male,56-64,VA
12/30/17,16:46:04,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,HPP4V1PZA96YEV215WYG6J5WMM,9.98,47%,Female,56-64,SC
12/28/17,14:03:40,Handmade - Candles,1,Regular,766,$19.00 ,$0.00 ,QDNAHFW7717X2GYHDN8RWWWQZC,9.98,47%,Female,56-64,GA
12/24/17,12:49:49,Handmade - Candles,1,Regular,766,$19.00 ,($2.85),EBYPSC360N7R2TYPBZHAAPJ9M8,9.98,47%,Female,56-64,VA
12/23/17,14:26:51,Handmade - Candles,1,Regular,766,$19.00 ,($2.85),T4N77QWC013AMXSMV1HKX5NZWW,9.98,47%,Female,56-64,SC
12/22/17,15:52:00,Handmade - Candles,1,Regular,766,$19.00 ,($2.85),KDSG3S1JDX7S4WQDCGF4FKKMV4,9.98,47%,Male,56-64,NC
12/22/17,12:09:59,Handmade - Candles,1,Regular,766,$19.00 ,($2.85),BRYRA99X2S4ZTPTJFTYA0XTG98,9.98,47%,Male,56-64,NC
12/21/17,12:40:04,Vintage Clothing,1,,587,$19.00 ,($2.85),TG5BK1D5NS502M7FE2DBXNS4WC,9.98,47%,Male,64+,GA
11/10/17,18:45:20,Antiques,1,,541,$19.00 ,$0.00 ,XXV8STWTPD28RPVAPXDYSH8DDG,9.98,47%,Female,56-64,NC
10/11/18,16:42:07,Handmade - Stationery,1,"Monarch ""Thank You""",1026,$18.50 ,$0.00 ,2TEM37VJ8S2G0KHY57ZY1GJPJC,9.98,46%,Female,64+,VA
7/24/18,15:08:47,Handmade - Stationery,1,"Arches ""Thank You""",1027,$18.50 ,$0.00 ,F7NC8938XN6KMQ5DYPPW9TVW8W,9.98,46%,Female,56-64,NC
6/16/18,14:26:50,Handmade - Stationery,1,Feather,34,$18.50 ,($2.77),JSVW15DZES7Y0PSTX126WJMQA0,9.98,46%,Female,56-64,SC
5/8/18,16:55:29,Handmade - Stationery,1,"Monarch ""Thank You""",1026,$18.50 ,$0.00 ,G8SWKY5MB11NYJD4PF7MNCN28W,9.98,46%,Male,56-64,NC
4/7/18,13:30:33,Handmade - Stationery,1,"Arches ""Thank You""",1027,$18.50 ,$0.00 ,67BMQXYTP56BGGE3Z86AFHDJ7C,9.98,46%,Female,56-64,TN
11/18/17,14:07:37,Handmade - Artwork,1,,34,$18.50 ,$0.00 ,N3MF3CMSMD1HTNDSRGEX5VVMAR,9.98,46%,Female,64+,VA
10/12/18,19:19:00,Handmade - Candles,1,Regular,907,$18.00 ,($2.70),PXPQ15DRGN7NWGXX8R7DFQQ9X0,9.98,45%,Male,56-64,NC
10/11/18,14:39:50,Handmade - Candles,1,Autumn,1685,$18.00 ,$0.00 ,N51QB95J5N4N8Y4WTTT9X3N010,9.98,45%,Female,64+,VA
10/9/18,17:11:46,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,HR8E27RFJ50NCVPDRRZB2E3K9M,9.98,45%,Female,56-64,NC
10/9/18,16:44:25,Handmade - Jewelry,1,Regular,1014,$18.00 ,($2.70),XMSACP7R2D0RTN105F16X0HM8C,9.98,45%,Female,56-64,SC
10/6/18,17:29:59,Handmade - Candles,1,Autumn,1685,$18.00 ,$0.00 ,4BDMMG3VZH26GZKK6T7EWTGZEC,9.98,45%,Female,56-64,SC
10/4/18,13:27:00,Vintage Clothing,1,,1606,$18.00 ,($2.70),6RS8TKVVE10VMYD4AB7H58YP4W,9.98,45%,Female,64+,SC
10/2/18,16:28:17,Handmade - Candles,1,Autumn,1685,$18.00 ,$0.00 ,BSZE5FTH494R8ZQTBN4JM0DQY8,9.98,45%,Male,56-64,NC
10/2/18,14:37:04,Handmade - Candles,1,Lookout,1686,$18.00 ,$0.00 ,53W804Q9JN05TNTMS6A27M2SGR,9.98,45%,Female,56-64,SC
9/29/18,17:11:41,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,PB8N9DB88N452H2W6VK0P31XC0,9.98,45%,Male,64+,SC
9/29/18,17:11:41,Handmade - Candles,1,Autumn,1685,$18.00 ,$0.00 ,B9MSR1JJEH3HYNYBDDDNVVQSBW,9.98,45%,Male,56-64,NC
9/29/18,15:43:12,Handmade - Candles,1,Autumn,1685,$18.00 ,$0.00 ,6NK1N4B4914NPVFPD4RD13MEW8,9.98,45%,Male,64+,SC
9/28/18,15:29:21,Handmade - Jewelry,1,Regular,1015,$18.00 ,$0.00 ,DJKZFM47M14M4ZTG3BDGFJT52W,9.98,45%,Female,56-64,SC
9/27/18,16:58:09,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,W3KTREY1JD2J8TNK9KANB56SP8,9.98,45%,Female,64+,SC
9/22/18,17:04:31,Handmade - Jewelry,1,Regular,1015,$18.00 ,$0.00 ,7S2QXG782S71MKQGCWZ19CZSF8,9.98,45%,Female,56-64,NC
9/22/18,14:38:33,Handmade - Jewelry,1,Regular,1015,$18.00 ,$0.00 ,57P3Y92G0S380PJ6NBQS14ZHAR,9.98,45%,Female,56-64,NC
9/22/18,14:38:33,Handmade - Jewelry,1,Regular,1014,$18.00 ,$0.00 ,X9ZC3CQWA56JTHRYPWGX7NT55C,9.98,45%,Female,56-64,NC
9/22/18,12:32:33,Handmade - Artwork,1,,57,$18.00 ,($2.70),V5QRRJZF5N02JX7GWNWTT0NKYC,9.98,45%,Male,56-64,NC
9/20/18,14:51:30,Handmade - Jewelry,1,Regular,1015,$18.00 ,($2.70),GJWYZCTCAS0W1ENM7PX395XT5C,9.98,45%,Male,56-64,NC
9/18/18,15:26:29,Handmade - Stationery,3,Regular,1631,$18.00 ,($2.70),GB8929GY990NTQ5SXSQ01ZJNKC,9.98,45%,Male,64+,SC
9/18/18,13:26:04,Handmade - Jewelry,1,Regular,1014,$18.00 ,$0.00 ,0B2VZ89559560GZT3W0RF4TGH0,9.98,45%,Male,56-64,NC
9/13/18,12:17:11,Handmade - Apothecary,1,Regular,1243,$18.00 ,$0.00 ,MQN3HPJB350G0JKHNN7HHY7JAM,9.98,45%,Female,64+,NC
8/29/18,13:53:17,Vintage Clothing,1,Regular,1604,$18.00 ,$0.00 ,N3X69FR1JS7XYNMP0G5JE2NPSW,9.98,45%,Male,56-64,NC
8/28/18,13:24:15,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,7E4DS59JT540AX0N86G0CG56B0,9.98,45%,Female,64+,NC
8/25/18,18:11:54,Handmade - Candles,1,Regular,907,$18.00 ,$0.00 ,4RM5JTGRJD2CRJ8WBR1P7B4V7G,9.98,45%,Male,56-64,GA
8/25/18,15:26:26,Handmade - Artwork,1,Regular,792,$18.00 ,$0.00 ,YNC50CD41N3WYGZBB2Y38243XC,9.98,45%,Female,56-64,NC
8/25/18,13:50:01,Vintage Clothing,1,Regular,777,$18.00 ,$0.00 ,18KRWFE6XN5QPXA6AQK7Q35FS0,9.98,45%,Male,64+,NC
8/23/18,12:52:43,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,B90AM3Y0C9536G3BXVRJW9ZC7M,9.98,45%,Male,56-64,NC
8/18/18,18:49:29,Handmade - Candles,1,Regular,907,$18.00 ,$0.00 ,5ZC7DWASZX6VTYMJ322SVJREW8,9.98,45%,Female,56-64,NC
8/18/18,17:20:45,Handmade - Stationery,1,Regular,1192,$18.00 ,$0.00 ,6X1CSY12NH6RX48HVM990HDZZMWK4CHJ6RV38CG,9.98,45%,Female,56-64,NC
8/18/18,17:00:55,Antiques,1,,1550,$18.00 ,$0.00 ,P7HWTFCD9X0K2ZSG2NSVMEM7HR,9.98,45%,Female,64+,NC
8/18/18,12:36:48,Handmade - Stationery,1,Regular,1192,$18.00 ,($2.70),JWB3D5C7TH67JZ5GHWNMG8GJGR,9.98,45%,Female,64+,NC
8/18/18,12:32:01,Handmade - Jewelry,1,gold,404,$18.00 ,($2.70),B1RJK31WKD7KARZSAZ7QVZ3WTM,9.98,45%,Male,56-64,FL
8/4/18,12:43:10,Handmade - Jewelry,1,gold,404,$18.00 ,$0.00 ,PMDAYBAJKS16GNJN6XH87DCY80,9.98,45%,Male,56-64,NC
8/3/18,19:05:37,Vintage Accessories,1,,98,$18.00 ,($1.80),HZ21JAF47D20EJNNZB65ZWAJZG,9.98,45%,Male,64+,NC
7/28/18,14:47:30,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,0DVQ9WJP797YCTD8RKB3W1A4V0,9.98,45%,Female,56-64,FL
7/27/18,14:41:51,Handmade - Artwork,1,,57,$18.00 ,($2.70),GMH75GQZ6S50RRP8H1TJ8XGGZW,9.98,45%,Female,56-64,NC
7/21/18,14:24:41,Vintage Clothing,1,Regular,965,$18.00 ,$0.00 ,7B74FVZQYX4W4PN0ZQ5JGE044W,9.98,45%,Female,56-64,NC
7/13/18,17:14:09,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,TPK8A9PY1X78RQTAAPHJBD7MBW,9.98,45%,Female,56-64,GA
7/12/18,16:25:00,Vintage Accessories,1,,153,$18.00 ,$0.00 ,WPPQ4AT2HX6TGSZFHAV7YBD4FG,9.98,45%,Female,56-64,GA
7/5/18,13:45:14,Handmade - Apothecary,1,Regular,1201,$18.00 ,$0.00 ,GZJFF8A4X5698SPGTYG3H0DSXW,9.98,45%,Male,56-64,VA
7/4/18,16:52:47,Handmade - Apothecary,1,Regular,1243,$18.00 ,$0.00 ,V9BWKKZYA571GQA825VMVS8BWW,9.98,45%,Female,56-64,NC
7/4/18,16:10:09,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,3X6270EHG11QRW1Y9NDGMSD3S0,9.98,45%,Male,56-64,GA
7/4/18,14:59:53,Handmade - Artwork,1,Regular,792,$18.00 ,$0.00 ,XPW1H7FEGS45YTX5XN5KTA1RRM,9.98,45%,Female,56-64,VA
7/3/18,14:01:42,Vintage Clothing,1,,312,$18.00 ,$0.00 ,1XPWKE2FSD17EY6D67ST1EP9GM,9.98,45%,Female,64+,NC
7/3/18,14:01:42,Handmade - Candles,1,Regular,907,$18.00 ,$0.00 ,N82R2SW68X22EWW4ABWR5RN7K0,9.98,45%,Female,56-64,GA
6/30/18,13:19:39,Antiques,1,,1289,$18.00 ,$0.00 ,27M7EQTNJX0BEPDBY25D888H24,9.98,45%,Female,56-64,GA
6/29/18,12:59:46,Handmade - Artwork,1,Regular,792,$18.00 ,($2.70),ED9FTJJ8EN7WRQFNJ7EKSZV84W,9.98,45%,Female,64+,FL
6/29/18,12:57:28,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,5XVHBN524H7EEJE8WGRC6XK670,9.98,45%,Female,56-64,VA
6/28/18,13:19:19,Vintage Clothing,1,Regular,778,$18.00 ,$0.00 ,P6RQ5GHM657MGM73M6BD403MBG,9.98,45%,Female,64+,GA
6/27/18,17:23:02,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,8VXFATT9EX2RMX5DS9V3GVAEVR,9.98,45%,Male,56-64,SC
6/27/18,17:22:17,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,0A5C87YEQX0EAKEMT75Y7PMZPC,9.98,45%,Female,56-64,NC
6/27/18,16:47:37,Vintage Clothing,1,,328,$18.00 ,($2.70),8SJPX4ERAD4RWHP4D9BPPVJXF4,9.98,45%,Male,56-64,VA
6/23/18,13:40:28,Handmade - Apothecary,1,Regular,1243,$18.00 ,$0.00 ,CD7NEC7XBH3FPWZZ98DRP34HF0,9.98,45%,Female,64+,VA
6/14/18,14:35:40,Handmade - Apothecary,1,Regular,1243,$18.00 ,$0.00 ,TRME0ADYJ5534M4NQ2MJMGRVPC,9.98,45%,Female,64+,GA
6/7/18,12:46:25,Handmade - Artwork,1,,57,$18.00 ,($2.70),YADBEMFQ9N0PPMGGW6S7HT5F6C,9.98,45%,Male,56-64,TN
5/31/18,13:35:35,Vintage Clothing,1,Regular,979,$18.00 ,$0.00 ,YXNRK3R85N5Q6Q4R83NP260940,9.98,45%,Female,56-64,NC
5/26/18,15:01:48,Handmade - Stationery,1,Regular,1192,$18.00 ,$0.00 ,7HWRMMWYW975PKSQCQ0GKEM1BR,9.98,45%,Female,64+,VA
5/16/18,13:46:10,Handmade - Artwork,1,Regular,792,$18.00 ,($2.70),3VMEMJZKC92PYYD781DTN2FJ9W,9.98,45%,Female,56-64,TN
5/5/18,18:42:18,Antiques,4,Regular,1116,$18.00 ,$0.00 ,V5TDFJZYBD2P0Q3KSZDNHDT7BW,9.98,45%,Female,64+,SC
4/28/18,16:05:22,Handmade - Candles,1,Regular,907,$18.00 ,($2.70),CCV503EM3D4AAPF0HEYNKP20Y0,9.98,45%,Male,64+,TN
4/28/18,14:46:07,Handmade - Artwork,1,,57,$18.00 ,$0.00 ,AK3D2GXGND6HRWVCVC3J9REYGG,9.98,45%,Male,56-64,NC
4/21/18,15:22:05,Handmade - Jewelry,1,,409,$18.00 ,$0.00 ,JQN8N9D37D134JK4X4QD13THMC,9.98,45%,Male,56-64,SC
4/14/18,16:31:32,Handmade - Artwork,1,Regular,792,$18.00 ,($1.80),ARGDDWHMWX750VR8KNY4F6M82C,9.98,45%,Male,64+,SC
